"SETTLEMENTDATE","REGIONID","RRP"
2026-09-03 11:35:00,TAS1,0.01050
2026-09-03 11:35:00,VIC1,0.01004
2026-09-03 11:40:00,NSW1,-7.50000
2026-09-03 11:40:00,QLD1,-8.00000
2026-09-03 11:40:00,SA1,-6.02000
2026-09-03 11:40:00,TAS1,19.99100
2026-09-03 11:40:00,VIC1,19.18000
2026-09-03 11:45:00,NSW1,-8.73180
2026-09-03 11:45:00,QLD1,-8.00000
2026-09-03 11:45:00,SA1,-7.01000
2026-09-03 11:45:00,TAS1,25.45134
2026-09-03 11:45:00,VIC1,24.42000
2026-09-03 11:50:00,NSW1,-8.95000
2026-09-03 11:50:00,QLD1,-8.19551
2026-09-03 11:50:00,SA1,-7.00000
2026-09-03 11:50:00,TAS1,19.92455
2026-09-03 11:50:00,VIC1,19.18000
2026-09-03 11:55:00,NSW1,-8.67266
2026-09-03 11:55:00,QLD1,-8.00000
2026-09-03 11:55:00,SA1,-4.21000
2026-09-03 11:55:00,TAS1,28.96000
2026-09-03 11:55:00,VIC1,27.87939
2026-09-03 12:00:00,NSW1,-8.88000
2026-09-03 12:00:00,QLD1,-8.08789
2026-09-03 12:00:00,SA1,-1.09986
2026-09-03 12:00:00,TAS1,19.92742
2026-09-03 12:00:00,VIC1,19.18000
2026-09-03 12:05:00,NSW1,-9.47894
2026-09-03 12:05:00,QLD1,-8.47000
2026-09-03 12:05:00,SA1,-6.02000
2026-09-03 12:05:00,TAS1,55.94736
2026-09-03 12:05:00,VIC1,54.88000
2026-09-03 12:10:00,NSW1,-9.50000
2026-09-03 12:10:00,QLD1,-8.65361
2026-09-03 12:10:00,SA1,-1.09986
2026-09-03 12:10:00,TAS1,47.40002
2026-09-03 12:10:00,VIC1,46.50000
2026-09-03 12:15:00,NSW1,-7.50000
2026-09-03 12:15:00,QLD1,-8.00000
2026-09-03 12:15:00,SA1,-1.02000
2026-09-03 12:15:00,TAS1,30.18000
2026-09-03 12:15:00,VIC1,29.41858
2026-09-03 12:20:00,NSW1,-9.36538
2026-09-03 12:20:00,QLD1,-8.47000
2026-09-03 12:20:00,SA1,-1.02000
2026-09-03 12:20:00,TAS1,31.18000
2026-09-03 12:20:00,VIC1,30.28883
2026-09-03 12:25:00,NSW1,-9.50000
2026-09-03 12:25:00,QLD1,-8.41954
2026-09-03 12:25:00,SA1,-1.00000
2026-09-03 12:25:00,TAS1,30.14000
2026-09-03 12:25:00,VIC1,29.18723
2026-09-03 12:30:00,NSW1,-9.08568
2026-09-03 12:30:00,QLD1,-8.00000
2026-09-03 12:30:00,SA1,-1.00000
2026-09-03 12:30:00,TAS1,29.18000
2026-09-03 12:30:00,VIC1,27.98912
2026-09-03 12:35:00,NSW1,-9.72547
2026-09-03 12:35:00,QLD1,-8.79000
2026-09-03 12:35:00,SA1,-1.00000
2026-09-03 12:35:00,TAS1,20.06013
2026-09-03 12:35:00,VIC1,19.18000
2026-09-03 12:40:00,NSW1,-9.54385
2026-09-03 12:40:00,QLD1,-8.51000
2026-09-03 12:40:00,SA1,-1.00000
2026-09-03 12:40:00,TAS1,20.90944
2026-09-03 12:40:00,VIC1,19.18000
2026-09-03 12:45:00,NSW1,-10.50000
2026-09-03 12:45:00,QLD1,-9.24949
2026-09-03 12:45:00,SA1,-1.00000
2026-09-03 12:45:00,TAS1,30.18000
2026-09-03 12:45:00,VIC1,19.18000
2026-09-03 12:50:00,NSW1,-8.50000
2026-09-03 12:50:00,QLD1,-11.30000
2026-09-03 12:50:00,SA1,0.00013
2026-09-03 12:50:00,TAS1,0.01084
2026-09-03 12:50:00,VIC1,0.01033
2026-09-03 12:55:00,NSW1,-8.50000
2026-09-03 12:55:00,QLD1,-8.79000
2026-09-03 12:55:00,SA1,9.07552
2026-09-03 12:55:00,TAS1,0.01084
2026-09-03 12:55:00,VIC1,0.01033
2026-09-03 13:00:00,NSW1,-7.00000
2026-09-03 13:00:00,QLD1,-8.79000
2026-09-03 13:00:00,SA1,-1.09986
2026-09-03 13:00:00,TAS1,0.01052
2026-09-03 13:00:00,VIC1,0.01008
2026-09-03 13:05:00,NSW1,-7.50000
2026-09-03 13:05:00,QLD1,-11.30000
2026-09-03 13:05:00,SA1,-16.97000
2026-09-03 13:05:00,TAS1,10.95426
2026-09-03 13:05:00,VIC1,10.50026
2026-09-03 13:10:00,NSW1,-8.50000
2026-09-03 13:10:00,QLD1,-8.51000
2026-09-03 13:10:00,SA1,-5.99998
2026-09-03 13:10:00,TAS1,10.92253
2026-09-03 13:10:00,VIC1,10.50000
2026-09-03 13:15:00,NSW1,-8.88000
2026-09-03 13:15:00,QLD1,-11.30000
2026-09-03 13:15:00,SA1,0.00013
2026-09-03 13:15:00,TAS1,1.46131
2026-09-03 13:15:00,VIC1,1.40000
2026-09-03 13:20:00,NSW1,-7.50000
2026-09-03 13:20:00,QLD1,-16.76610
2026-09-03 13:20:00,SA1,-6.02000
2026-09-03 13:20:00,TAS1,13.64433
2026-09-03 13:20:00,VIC1,13.07000
2026-09-03 13:25:00,NSW1,-8.88000
2026-09-03 13:25:00,QLD1,-25.01000
2026-09-03 13:25:00,SA1,-15.56000
2026-09-03 13:25:00,TAS1,13.68913
2026-09-03 13:25:00,VIC1,13.07000
2026-09-03 13:30:00,NSW1,-10.00000
2026-09-03 13:30:00,QLD1,-30.32000
2026-09-03 13:30:00,SA1,-5.99999
2026-09-03 13:30:00,TAS1,1.46181
2026-09-03 13:30:00,VIC1,1.40000
2026-09-03 13:35:00,NSW1,-9.50000
2026-09-03 13:35:00,QLD1,-33.85000
2026-09-03 13:35:00,SA1,-1.09986
2026-09-03 13:35:00,TAS1,11.03260
2026-09-03 13:35:00,VIC1,10.50026
2026-09-03 13:40:00,NSW1,-10.00000
2026-09-03 13:40:00,QLD1,-30.32000
2026-09-03 13:40:00,SA1,-1.05000
2026-09-03 13:40:00,TAS1,28.96000
2026-09-03 13:40:00,VIC1,10.50000
2026-09-03 13:45:00,NSW1,-7.50000
2026-09-03 13:45:00,QLD1,-30.32000
2026-09-03 13:45:00,SA1,-1.09986
2026-09-03 13:45:00,TAS1,30.18000
2026-09-03 13:45:00,VIC1,0.01008
2026-09-03 13:50:00,NSW1,-6.51000
2026-09-03 13:50:00,QLD1,-30.32000
2026-09-03 13:50:00,SA1,-1.09986
2026-09-03 13:50:00,TAS1,20.18000
2026-09-03 13:50:00,VIC1,0.78000
2026-09-03 13:55:00,NSW1,-6.51000
2026-09-03 13:55:00,QLD1,-11.30000
2026-09-03 13:55:00,SA1,-1.05000
2026-09-03 13:55:00,TAS1,20.18000
2026-09-03 13:55:00,VIC1,7.04000
2026-09-03 14:00:00,NSW1,-6.51000
2026-09-03 14:00:00,QLD1,-9.28075
2026-09-03 14:00:00,SA1,-1.02000
2026-09-03 14:00:00,TAS1,20.18000
2026-09-03 14:00:00,VIC1,13.07000
2026-09-03 14:05:00,NSW1,-7.49000
2026-09-03 14:05:00,QLD1,-30.32000
2026-09-03 14:05:00,SA1,-6.02000
2026-09-03 14:05:00,TAS1,32.14000
2026-09-03 14:05:00,VIC1,0.01004
2026-09-03 14:10:00,NSW1,-6.50000
2026-09-03 14:10:00,QLD1,-8.47000
2026-09-03 14:10:00,SA1,-5.99998
2026-09-03 14:10:00,TAS1,83.24000
2026-09-03 14:10:00,VIC1,0.00013
2026-09-03 14:15:00,NSW1,-3.60906
2026-09-03 14:15:00,QLD1,-8.88000
2026-09-03 14:15:00,SA1,-6.51000
2026-09-03 14:15:00,TAS1,83.24000
2026-09-03 14:15:00,VIC1,0.00013
2026-09-03 14:20:00,NSW1,-7.50000
2026-09-03 14:20:00,QLD1,-11.30000
2026-09-03 14:20:00,SA1,-7.00000
2026-09-03 14:20:00,TAS1,0.01052
2026-09-03 14:20:00,VIC1,0.01004
2026-09-03 14:25:00,NSW1,-7.00000
2026-09-03 14:25:00,QLD1,-11.30000
2026-09-03 14:25:00,SA1,-5.99997
2026-09-03 14:25:00,TAS1,0.01039
2026-09-03 14:25:00,VIC1,0.01004
2026-09-03 14:30:00,NSW1,-3.60906
2026-09-03 14:30:00,QLD1,-30.32000
2026-09-03 14:30:00,SA1,-6.02000
2026-09-03 14:30:00,TAS1,-3.11505
2026-09-03 14:30:00,VIC1,-2.98996
2026-09-03 14:35:00,NSW1,-3.60906
2026-09-03 14:35:00,QLD1,-33.85000
2026-09-03 14:35:00,SA1,-1.09986
2026-09-03 14:35:00,TAS1,0.00013
2026-09-03 14:35:00,VIC1,0.00013
2026-09-03 14:40:00,NSW1,0.00012
2026-09-03 14:40:00,QLD1,-35.00000
2026-09-03 14:40:00,SA1,-5.99998
2026-09-03 14:40:00,TAS1,0.00013
2026-09-03 14:40:00,VIC1,0.00013
2026-09-03 14:45:00,NSW1,-7.50000
2026-09-03 14:45:00,QLD1,-33.85000
2026-09-03 14:45:00,SA1,-6.02000
2026-09-03 14:45:00,TAS1,-7.93791
2026-09-03 14:45:00,VIC1,-7.61778
2026-09-03 14:50:00,NSW1,-6.50000
2026-09-03 14:50:00,QLD1,-33.85000
2026-09-03 14:50:00,SA1,-7.00000
2026-09-03 14:50:00,TAS1,-6.27208
2026-09-03 14:50:00,VIC1,-6.00000
2026-09-03 14:55:00,NSW1,-6.50000
2026-09-03 14:55:00,QLD1,-30.32000
2026-09-03 14:55:00,SA1,-6.02000
2026-09-03 14:55:00,TAS1,-5.22396
2026-09-03 14:55:00,VIC1,-5.03000
2026-09-03 15:00:00,NSW1,0.00968
2026-09-03 15:00:00,QLD1,-11.30000
2026-09-03 15:00:00,SA1,-6.02000
2026-09-03 15:00:00,TAS1,0.01050
2026-09-03 15:00:00,VIC1,0.01008
2026-09-03 15:05:00,NSW1,-2.86277
2026-09-03 15:05:00,QLD1,-33.85000
2026-09-03 15:05:00,SA1,-6.51000
2026-09-03 15:05:00,TAS1,-3.12517
2026-09-03 15:05:00,VIC1,-2.98996
2026-09-03 15:10:00,NSW1,0.00995
2026-09-03 15:10:00,QLD1,-33.85000
2026-09-03 15:10:00,SA1,-1.09986
2026-09-03 15:10:00,TAS1,0.01053
2026-09-03 15:10:00,VIC1,0.01004
2026-09-03 15:15:00,NSW1,-12.33524
2026-09-03 15:15:00,QLD1,-11.30000
2026-09-03 15:15:00,SA1,-1.09986
2026-09-03 15:15:00,TAS1,83.23300
2026-09-03 15:15:00,VIC1,-12.43477
2026-09-03 15:20:00,NSW1,-8.88000
2026-09-03 15:20:00,QLD1,-10.32000
2026-09-03 15:20:00,SA1,0.00020
2026-09-03 15:20:00,TAS1,83.24000
2026-09-03 15:20:00,VIC1,-9.11474
2026-09-03 15:25:00,NSW1,0.00999
2026-09-03 15:25:00,QLD1,-8.00000
2026-09-03 15:25:00,SA1,2.10000
2026-09-03 15:25:00,TAS1,83.24000
2026-09-03 15:25:00,VIC1,0.01008
2026-09-03 15:30:00,NSW1,-3.02010
2026-09-03 15:30:00,QLD1,-8.71000
2026-09-03 15:30:00,SA1,4.68000
2026-09-03 15:30:00,TAS1,-3.11454
2026-09-03 15:30:00,VIC1,-2.98996
2026-09-03 15:35:00,NSW1,-9.50000
2026-09-03 15:35:00,QLD1,-8.62743
2026-09-03 15:35:00,SA1,1.66000
2026-09-03 15:35:00,TAS1,30.18000
2026-09-03 15:35:00,VIC1,-9.40614
2026-09-03 15:40:00,NSW1,-6.51000
2026-09-03 15:40:00,QLD1,-8.00000
2026-09-03 15:40:00,SA1,14.19000
2026-09-03 15:40:00,TAS1,30.84000
2026-09-03 15:40:00,VIC1,-6.50011
2026-09-03 15:45:00,NSW1,-6.79555
2026-09-03 15:45:00,QLD1,-5.99986
2026-09-03 15:45:00,SA1,28.88000
2026-09-03 15:45:00,TAS1,-6.30559
2026-09-03 15:45:00,VIC1,-6.72484
2026-09-03 15:50:00,NSW1,-6.50000
2026-09-03 15:50:00,QLD1,-5.99983
2026-09-03 15:50:00,SA1,69.41000
2026-09-03 15:50:00,TAS1,-6.28008
2026-09-03 15:50:00,VIC1,-6.70236
2026-09-03 15:55:00,NSW1,-6.01799
2026-09-03 15:55:00,QLD1,-5.27353
2026-09-03 15:55:00,SA1,47.33000
2026-09-03 15:55:00,TAS1,-5.55599
2026-09-03 15:55:00,VIC1,-6.00000
2026-09-03 16:00:00,NSW1,11.47596
2026-09-03 16:00:00,QLD1,-3.00000
2026-09-03 16:00:00,SA1,69.41000
2026-09-03 16:00:00,TAS1,11.59839
2026-09-03 16:00:00,VIC1,10.50000
2026-09-03 16:05:00,NSW1,0.01075
2026-09-03 16:05:00,QLD1,-0.49000
2026-09-03 16:05:00,SA1,1.17000
2026-09-03 16:05:00,TAS1,0.01046
2026-09-03 16:05:00,VIC1,0.01008
2026-09-03 16:10:00,NSW1,46.45000
2026-09-03 16:10:00,QLD1,0.00006
2026-09-03 16:10:00,SA1,0.01138
2026-09-03 16:10:00,TAS1,0.01049
2026-09-03 16:10:00,VIC1,0.01008
2026-09-03 16:15:00,NSW1,44.27659
2026-09-03 16:15:00,QLD1,40.00000
2026-09-03 16:15:00,SA1,-1.02000
2026-09-03 16:15:00,TAS1,-0.97879
2026-09-03 16:15:00,VIC1,-0.94048
2026-09-03 16:20:00,NSW1,46.45000
2026-09-03 16:20:00,QLD1,43.39622
2026-09-03 16:20:00,SA1,-1.09986
2026-09-03 16:20:00,TAS1,-7.07595
2026-09-03 16:20:00,VIC1,-6.77910
2026-09-03 16:25:00,NSW1,53.13026
2026-09-03 16:25:00,QLD1,50.00000
2026-09-03 16:25:00,SA1,11.86241
2026-09-03 16:25:00,TAS1,10.95791
2026-09-03 16:25:00,VIC1,10.50010
2026-09-03 16:30:00,NSW1,76.91723
2026-09-03 16:30:00,QLD1,72.50000
2026-09-03 16:30:00,SA1,40.20769
2026-09-03 16:30:00,TAS1,37.43351
2026-09-03 16:30:00,VIC1,35.87000
2026-09-03 16:35:00,NSW1,84.19891
2026-09-03 16:35:00,QLD1,79.75000
2026-09-03 16:35:00,SA1,89.82500
2026-09-03 16:35:00,TAS1,83.24000
2026-09-03 16:35:00,VIC1,80.83144
2026-09-03 16:40:00,NSW1,92.44884
2026-09-03 16:40:00,QLD1,85.39000
2026-09-03 16:40:00,SA1,97.17445
2026-09-03 16:40:00,TAS1,90.54315
2026-09-03 16:40:00,VIC1,86.76000
2026-09-03 16:45:00,NSW1,110.38415
2026-09-03 16:45:00,QLD1,99.69000
2026-09-03 16:45:00,SA1,118.76768
2026-09-03 16:45:00,TAS1,109.46572
2026-09-03 16:45:00,VIC1,110.01000
2026-09-03 16:50:00,NSW1,102.11322
2026-09-03 16:50:00,QLD1,93.30000
2026-09-03 16:50:00,SA1,94.03110
2026-09-03 16:50:00,TAS1,92.56780
2026-09-03 16:50:00,VIC1,81.68000
2026-09-03 16:55:00,NSW1,101.10000
2026-09-03 16:55:00,QLD1,93.02673
2026-09-03 16:55:00,SA1,105.13064
2026-09-03 16:55:00,TAS1,100.89706
2026-09-03 16:55:00,VIC1,100.84151
2026-09-03 17:00:00,NSW1,101.04571
2026-09-03 17:00:00,QLD1,93.06654
2026-09-03 17:00:00,SA1,104.10812
2026-09-03 17:00:00,TAS1,100.24000
2026-09-03 17:00:00,VIC1,99.95115
2026-09-03 17:05:00,NSW1,100.64222
2026-09-03 17:05:00,QLD1,96.29000
2026-09-03 17:05:00,SA1,101.02000
2026-09-03 17:05:00,TAS1,33.84000
2026-09-03 17:05:00,VIC1,95.07863
2026-09-03 17:10:00,NSW1,98.54025
2026-09-03 17:10:00,QLD1,90.49000
2026-09-03 17:10:00,SA1,101.02000
2026-09-03 17:10:00,TAS1,91.67832
2026-09-03 17:10:00,VIC1,94.86005
2026-09-03 17:15:00,NSW1,98.84658
2026-09-03 17:15:00,QLD1,90.49000
2026-09-03 17:15:00,SA1,101.02000
2026-09-03 17:15:00,TAS1,91.43326
2026-09-03 17:15:00,VIC1,94.90000
2026-09-03 17:20:00,NSW1,99.64043
2026-09-03 17:20:00,QLD1,92.51000
2026-09-03 17:20:00,SA1,100.24862
2026-09-03 17:20:00,TAS1,88.68353
2026-09-03 17:20:00,VIC1,93.06659
2026-09-03 17:25:00,NSW1,101.10000
2026-09-03 17:25:00,QLD1,92.51000
2026-09-03 17:25:00,SA1,101.52001
2026-09-03 17:25:00,TAS1,90.14632
2026-09-03 17:25:00,VIC1,94.60126
2026-09-03 17:30:00,NSW1,101.10000
2026-09-03 17:30:00,QLD1,91.06076
2026-09-03 17:30:00,SA1,107.54302
2026-09-03 17:30:00,TAS1,93.47228
2026-09-03 17:30:00,VIC1,97.80808
2026-09-03 17:35:00,NSW1,101.10000
2026-09-03 17:35:00,QLD1,95.29440
2026-09-03 17:35:00,SA1,106.99617
2026-09-03 17:35:00,TAS1,90.02124
2026-09-03 17:35:00,VIC1,96.36186
2026-09-03 17:40:00,NSW1,101.10000
2026-09-03 17:40:00,QLD1,95.93844
2026-09-03 17:40:00,SA1,106.78542
2026-09-03 17:40:00,TAS1,89.61139
2026-09-03 17:40:00,VIC1,95.94439
2026-09-03 17:45:00,NSW1,115.57865
2026-09-03 17:45:00,QLD1,106.87784
2026-09-03 17:45:00,SA1,120.47000
2026-09-03 17:45:00,TAS1,102.74530
2026-09-03 17:45:00,VIC1,110.01000
2026-09-03 17:50:00,NSW1,99.40215
2026-09-03 17:50:00,QLD1,93.21000
2026-09-03 17:50:00,SA1,103.82319
2026-09-03 17:50:00,TAS1,87.53293
2026-09-03 17:50:00,VIC1,94.01072
2026-09-03 17:55:00,NSW1,114.77428
2026-09-03 17:55:00,QLD1,107.73000
2026-09-03 17:55:00,SA1,122.03963
2026-09-03 17:55:00,TAS1,102.86211
2026-09-03 17:55:00,VIC1,110.50000
2026-09-03 18:00:00,NSW1,111.88070
2026-09-03 18:00:00,QLD1,102.41017
2026-09-03 18:00:00,SA1,122.41968
2026-09-03 18:00:00,TAS1,103.16755
2026-09-03 18:00:00,VIC1,110.50000
2026-09-03 18:05:00,NSW1,109.78677
2026-09-03 18:05:00,QLD1,99.82654
2026-09-03 18:05:00,SA1,120.55000
2026-09-03 18:05:00,TAS1,100.82056
2026-09-03 18:05:00,VIC1,107.66164
2026-09-03 18:10:00,NSW1,101.94775
2026-09-03 18:10:00,QLD1,96.30000
2026-09-03 18:10:00,SA1,110.43000
2026-09-03 18:10:00,TAS1,93.32810
2026-09-03 18:10:00,VIC1,98.40907
2026-09-03 18:15:00,NSW1,119.30327
2026-09-03 18:15:00,QLD1,107.73000
2026-09-03 18:15:00,SA1,130.44000
2026-09-03 18:15:00,TAS1,104.19779
2026-09-03 18:15:00,VIC1,110.91889
2026-09-03 18:20:00,NSW1,129.63000
2026-09-03 18:20:00,QLD1,114.87728
2026-09-03 18:20:00,SA1,142.67000
2026-09-03 18:20:00,TAS1,119.87114
2026-09-03 18:20:00,VIC1,127.62420
2026-09-03 18:25:00,NSW1,121.10000
2026-09-03 18:25:00,QLD1,109.75000
2026-09-03 18:25:00,SA1,132.92253
2026-09-03 18:25:00,TAS1,111.95992
2026-09-03 18:25:00,VIC1,119.58000
2026-09-03 18:30:00,NSW1,142.90000
2026-09-03 18:30:00,QLD1,123.53003
2026-09-03 18:30:00,SA1,160.02787
2026-09-03 18:30:00,TAS1,135.24577
2026-09-03 18:30:00,VIC1,144.44638
2026-09-03 18:35:00,NSW1,113.87368
2026-09-03 18:35:00,QLD1,106.25801
2026-09-03 18:35:00,SA1,123.01563
2026-09-03 18:35:00,TAS1,103.31011
2026-09-03 18:35:00,VIC1,110.36000
2026-09-03 18:40:00,NSW1,115.32026
2026-09-03 18:40:00,QLD1,105.49000
2026-09-03 18:40:00,SA1,128.37000
2026-09-03 18:40:00,TAS1,103.91006
2026-09-03 18:40:00,VIC1,111.35120
2026-09-03 18:45:00,NSW1,121.10000
2026-09-03 18:45:00,QLD1,114.37291
2026-09-03 18:45:00,SA1,153.53000
2026-09-03 18:45:00,TAS1,111.49513
2026-09-03 18:45:00,VIC1,119.84620
2026-09-03 18:50:00,NSW1,121.10000
2026-09-03 18:50:00,QLD1,109.34674
2026-09-03 18:50:00,SA1,142.67000
2026-09-03 18:50:00,TAS1,111.76110
2026-09-03 18:50:00,VIC1,120.49101
2026-09-03 18:55:00,NSW1,113.62382
2026-09-03 18:55:00,QLD1,104.55902
2026-09-03 18:55:00,SA1,124.06371
2026-09-03 18:55:00,TAS1,102.04555
2026-09-03 18:55:00,VIC1,110.36000
2026-09-03 19:00:00,NSW1,121.10000
2026-09-03 19:00:00,QLD1,111.46375
2026-09-03 19:00:00,SA1,156.09000
2026-09-03 19:00:00,TAS1,111.51151
2026-09-03 19:00:00,VIC1,119.86498
2026-09-03 19:05:00,NSW1,120.01302
2026-09-03 19:05:00,QLD1,105.49000
2026-09-03 19:05:00,SA1,155.90000
2026-09-03 19:05:00,TAS1,112.39982
2026-09-03 19:05:00,VIC1,120.43818
2026-09-03 19:10:00,NSW1,121.10000
2026-09-03 19:10:00,QLD1,111.33943
2026-09-03 19:10:00,SA1,137.62113
2026-09-03 19:10:00,TAS1,110.66935
2026-09-03 19:10:00,VIC1,118.57108
2026-09-03 19:15:00,NSW1,135.02494
2026-09-03 19:15:00,QLD1,119.30000
2026-09-03 19:15:00,SA1,156.07000
2026-09-03 19:15:00,TAS1,122.12135
2026-09-03 19:15:00,VIC1,131.25088
2026-09-03 19:20:00,NSW1,121.10000
2026-09-03 19:20:00,QLD1,109.75000
2026-09-03 19:20:00,SA1,153.54000
2026-09-03 19:20:00,TAS1,112.53965
2026-09-03 19:20:00,VIC1,120.57901
2026-09-03 19:25:00,NSW1,129.88000
2026-09-03 19:25:00,QLD1,118.35437
2026-09-03 19:25:00,SA1,153.53000
2026-09-03 19:25:00,TAS1,123.67252
2026-09-03 19:25:00,VIC1,130.26805
2026-09-03 19:30:00,NSW1,140.66457
2026-09-03 19:30:00,QLD1,123.44000
2026-09-03 19:30:00,SA1,155.90000
2026-09-03 19:30:00,TAS1,134.31875
2026-09-03 19:30:00,VIC1,140.55999
2026-09-03 19:35:00,NSW1,121.10000
2026-09-03 19:35:00,QLD1,109.01434
2026-09-03 19:35:00,SA1,136.33760
2026-09-03 19:35:00,TAS1,115.42421
2026-09-03 19:35:00,VIC1,121.42963
2026-09-03 19:40:00,NSW1,121.10000
2026-09-03 19:40:00,QLD1,111.79335
2026-09-03 19:40:00,SA1,197.78000
2026-09-03 19:40:00,TAS1,113.33264
2026-09-03 19:40:00,VIC1,120.67476
2026-09-03 19:45:00,NSW1,142.90000
2026-09-03 19:45:00,QLD1,123.44000
2026-09-03 19:45:00,SA1,155.02532
2026-09-03 19:45:00,TAS1,131.14166
2026-09-03 19:45:00,VIC1,140.94615
2026-09-03 19:50:00,NSW1,135.98044
2026-09-03 19:50:00,QLD1,119.99000
2026-09-03 19:50:00,SA1,155.90000
2026-09-03 19:50:00,TAS1,122.76302
2026-09-03 19:50:00,VIC1,133.17462
2026-09-03 19:55:00,NSW1,130.99533
2026-09-03 19:55:00,QLD1,119.30000
2026-09-03 19:55:00,SA1,157.43915
2026-09-03 19:55:00,TAS1,121.22729
2026-09-03 19:55:00,VIC1,131.51275
2026-09-03 20:00:00,NSW1,139.99195
2026-09-03 20:00:00,QLD1,121.12000
2026-09-03 20:00:00,SA1,159.05988
2026-09-03 20:00:00,TAS1,130.14867
2026-09-03 20:00:00,VIC1,141.63079
2026-09-03 20:05:00,NSW1,128.41976
2026-09-03 20:05:00,QLD1,114.69000
2026-09-03 20:05:00,SA1,154.54000
2026-09-03 20:05:00,TAS1,119.62607
2026-09-03 20:05:00,VIC1,129.77091
2026-09-03 20:10:00,NSW1,136.11909
2026-09-03 20:10:00,QLD1,119.99000
2026-09-03 20:10:00,SA1,154.54000
2026-09-03 20:10:00,TAS1,121.83861
2026-09-03 20:10:00,VIC1,132.17382
2026-09-03 20:15:00,NSW1,134.04898
2026-09-03 20:15:00,QLD1,121.12000
2026-09-03 20:15:00,SA1,153.54000
2026-09-03 20:15:00,TAS1,121.62544
2026-09-03 20:15:00,VIC1,132.34656
2026-09-03 20:20:00,NSW1,142.90000
2026-09-03 20:20:00,QLD1,128.24927
2026-09-03 20:20:00,SA1,153.54000
2026-09-03 20:20:00,TAS1,127.04711
2026-09-03 20:20:00,VIC1,137.79389
2026-09-03 20:25:00,NSW1,134.92850
2026-09-03 20:25:00,QLD1,123.44000
2026-09-03 20:25:00,SA1,147.80953
2026-09-03 20:25:00,TAS1,121.03051
2026-09-03 20:25:00,VIC1,131.28252
2026-09-03 20:30:00,NSW1,142.90000
2026-09-03 20:30:00,QLD1,125.73659
2026-09-03 20:30:00,SA1,153.54000
2026-09-03 20:30:00,TAS1,125.69714
2026-09-03 20:30:00,VIC1,136.76280
2026-09-03 20:35:00,NSW1,131.58014
2026-09-03 20:35:00,QLD1,119.49833
2026-09-03 20:35:00,SA1,153.54000
2026-09-03 20:35:00,TAS1,118.98298
2026-09-03 20:35:00,VIC1,129.06000
2026-09-03 20:40:00,NSW1,132.69951
2026-09-03 20:40:00,QLD1,121.12000
2026-09-03 20:40:00,SA1,153.54000
2026-09-03 20:40:00,TAS1,118.98096
2026-09-03 20:40:00,VIC1,129.06000
2026-09-03 20:45:00,NSW1,161.93000
2026-09-03 20:45:00,QLD1,151.01104
2026-09-03 20:45:00,SA1,166.15053
2026-09-03 20:45:00,TAS1,142.03310
2026-09-03 20:45:00,VIC1,153.57307
2026-09-03 20:50:00,NSW1,153.57261
2026-09-03 20:50:00,QLD1,136.89831
2026-09-03 20:50:00,SA1,156.08000
2026-09-03 20:50:00,TAS1,133.34968
2026-09-03 20:50:00,VIC1,143.27484
2026-09-03 20:55:00,NSW1,121.10000
2026-09-03 20:55:00,QLD1,112.28085
2026-09-03 20:55:00,SA1,154.54000
2026-09-03 20:55:00,TAS1,107.75407
2026-09-03 20:55:00,VIC1,115.77723
2026-09-03 21:00:00,NSW1,128.19297
2026-09-03 21:00:00,QLD1,120.23457
2026-09-03 21:00:00,SA1,155.90000
2026-09-03 21:00:00,TAS1,112.46143
2026-09-03 21:00:00,VIC1,122.35000
2026-09-03 21:05:00,NSW1,162.75525
2026-09-03 21:05:00,QLD1,140.51588
2026-09-03 21:05:00,SA1,173.91579
2026-09-03 21:05:00,TAS1,145.89805
2026-09-03 21:05:00,VIC1,157.71000
2026-09-03 21:10:00,NSW1,161.93000
2026-09-03 21:10:00,QLD1,143.36950
2026-09-03 21:10:00,SA1,171.80530
2026-09-03 21:10:00,TAS1,145.89337
2026-09-03 21:10:00,VIC1,157.71000
2026-09-03 21:15:00,NSW1,141.30298
2026-09-03 21:15:00,QLD1,123.44000
2026-09-03 21:15:00,SA1,155.90000
2026-09-03 21:15:00,TAS1,127.79233
2026-09-03 21:15:00,VIC1,139.00000
2026-09-03 21:20:00,NSW1,140.47074
2026-09-03 21:20:00,QLD1,123.44000
2026-09-03 21:20:00,SA1,155.90000
2026-09-03 21:20:00,TAS1,128.30100
2026-09-03 21:20:00,VIC1,139.53826
2026-09-03 21:25:00,NSW1,146.00000
2026-09-03 21:25:00,QLD1,127.53369
2026-09-03 21:25:00,SA1,158.56608
2026-09-03 21:25:00,TAS1,131.95434
2026-09-03 21:25:00,VIC1,143.52201
2026-09-03 21:30:00,NSW1,140.50337
2026-09-03 21:30:00,QLD1,123.44000
2026-09-03 21:30:00,SA1,155.90000
2026-09-03 21:30:00,TAS1,127.89485
2026-09-03 21:30:00,VIC1,139.10960
2026-09-03 21:35:00,NSW1,140.39570
2026-09-03 21:35:00,QLD1,123.44000
2026-09-03 21:35:00,SA1,155.21667
2026-09-03 21:35:00,TAS1,128.22237
2026-09-03 21:35:00,VIC1,139.02550
2026-09-03 21:40:00,NSW1,141.61280
2026-09-03 21:40:00,QLD1,123.44000
2026-09-03 21:40:00,SA1,154.54000
